,id,track,artist,genre,year,bpm,energy,danceability,loudness,liveness,valence,track_length,acousticness,speechiness,popularity,image
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/0.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/1.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/2.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/3.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/4.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/5.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/6.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/7.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/8.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/9.jpg
71,469,Love On Top,Beyoncé,dance pop,2011,94,75,65,-5,60,65,267,8,9,76,pins/469/10.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/0.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/1.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/2.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/3.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/4.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/5.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/6.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/7.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/8.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/9.jpg
72,534,Let Her Go,Passenger,folk-pop,2013,75,55,48,-7,10,24,253,37,7,76,pins/534/10.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/0.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/1.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/2.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/3.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/4.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/5.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/6.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/7.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/8.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/9.jpg
73,560,Blurred Lines,Robin Thicke,dance pop,2013,120,60,85,-5,8,84,264,0,4,76,pins/560/10.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/0.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/1.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/2.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/3.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/4.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/5.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/6.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/7.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/8.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/9.jpg
74,616,Let It Happen,Tame Impala,australian psych,2015,125,88,60,-6,11,58,468,0,4,76,pins/616/10.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/0.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/1.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/2.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/3.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/4.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/5.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/6.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/7.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/8.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/9.jpg
75,678,Way Down We Go,KALEO,icelandic indie,2016,163,51,49,-8,10,34,214,58,12,76,pins/678/10.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/0.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/1.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/2.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/3.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/4.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/5.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/6.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/7.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/8.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/9.jpg
76,687,What About Us,P!nk,dance pop,2017,114,59,49,-6,9,19,270,3,5,76,pins/687/10.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/0.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/1.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/2.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/3.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/4.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/5.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/6.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/7.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/8.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/9.jpg
77,429,Grenade,Bruno Mars,dance pop,2010,110,56,71,-7,12,23,223,15,6,75,pins/429/10.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/0.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/1.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/2.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/3.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/4.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/5.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/6.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/7.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/8.jpg
78,435,Set Fire to the Rain,Adele,british soul,2011,108,68,61,-4,13,47,242,0,3,75,pins/435/9.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/0.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/1.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/2.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/3.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/4.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/5.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/6.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/7.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/8.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/9.jpg
79,467,Run the World (Girls),Beyoncé,dance pop,2011,127,90,73,-4,37,76,236,0,14,75,pins/467/10.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/0.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/1.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/2.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/3.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/4.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/5.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/6.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/7.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/8.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/9.jpg
80,471,Skinny Love,Birdy,neo mellow,2011,166,29,38,-8,12,17,201,95,5,75,pins/471/10.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/0.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/1.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/2.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/3.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/4.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/5.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/6.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/7.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/8.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/9.jpg
81,519,Little Talks,Of Monsters and Men,folk-pop,2012,103,76,45,-5,15,42,267,2,3,75,pins/519/10.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/0.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/1.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/2.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/3.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/4.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/5.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/6.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/7.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/8.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/9.jpg
82,547,The Monster,Eminem,detroit hip hop,2013,110,85,78,-4,12,62,250,5,7,75,pins/547/10.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/0.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/1.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/2.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/3.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/4.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/5.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/6.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/7.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/8.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/9.jpg
83,591,Superheroes,The Script,celtic rock,2014,167,89,49,-4,7,64,245,0,4,75,pins/591/10.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/0.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/1.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/2.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/3.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/4.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/5.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/6.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/7.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/8.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/9.jpg
84,605,The Sound of Silence,Disturbed,alternative metal,2015,86,28,32,-9,10,18,248,47,3,75,pins/605/10.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/0.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/1.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/2.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/3.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/4.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/5.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/6.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/7.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/8.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/9.jpg
85,656,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,dance pop,2016,113,83,67,-6,10,70,238,1,7,75,pins/656/10.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/0.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/1.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/2.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/3.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/4.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/5.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/6.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/7.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/8.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/9.jpg
86,702,One More Light,Linkin Park,alternative metal,2017,84,20,59,-11,9,17,255,90,3,75,pins/702/10.jpg
87,724,Leave a Light On,Tom Walker,indie anthem-folk,2017,69,62,59,-6,13,27,186,2,11,75,pins/724/0.jpg
87,724,Leave a Light On,Tom Walker,indie anthem-folk,2017,69,62,59,-6,13,27,186,2,11,75,pins/724/1.jpg
87,724,Leave a Light On,Tom Walker,indie anthem-folk,2017,69,62,59,-6,13,27,186,2,11,75,pins/724/2.jpg
87,724,Leave a Light On,Tom Walker,indie anthem-folk,2017,69,62,59,-6,13,27,186,2,11,75,pins/724/3.jpg
87,724,Leave a Light On,Tom Walker,indie anthem-folk,2017,69,62,59,-6,13,27,186,2,11,75,pins/724/4.jpg
88,480,Skyfall - Full Length,Adele,british soul,2012,76,55,35,-7,11,8,286,42,3,74,pins/480/0.jpg
88,480,Skyfall - Full Length,Adele,british soul,2012,76,55,35,-7,11,8,286,42,3,74,pins/480/1.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/0.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/1.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/2.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/3.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/4.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/5.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/6.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/7.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/8.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/9.jpg
89,596,Counting Stars,OneRepublic,dance pop,2014,122,71,66,-5,12,48,258,7,4,74,pins/596/10.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/0.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/1.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/2.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/3.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/4.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/5.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/6.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/7.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/5.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/9.jpg
90,604,Let It Go,James Bay,neo mellow,2014,147,31,55,-10,11,25,261,82,3,74,pins/604/10.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/0.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/1.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/2.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/3.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/4.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/5.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/6.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/7.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/8.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/9.jpg
91,624,Adventure of a Lifetime,Coldplay,permanent wave,2015,112,92,64,-4,15,53,264,0,4,74,pins/624/10.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/0.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/1.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/2.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/3.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/4.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/5.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/6.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/7.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/8.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/9.jpg
92,652,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,mellow gold,2016,116,50,58,-7,13,11,206,20,3,74,pins/652/10.jpg
93,660,Dark Necessities,Red Hot Chili Peppers,alternative rock,2016,92,74,70,-7,11,20,302,7,7,74,pins/660/0.jpg
